EFF_DATE,COUNTRY,LATITUDE,LONGITUDE,CONFIRMED_CUML,DEATHS_CUML,RECOVERED_CUML,ACTIVE_CUML,CONFIRMED_ABS,DEATHS_ABS,RECOVERED_ABS
2020-02-28,Australia,-25.141053171,140.762076098,23,0,11,12,0,0,0
2020-02-29,Australia,-25.141053171,140.762076098,25,0,11,14,2,0,0
2020-03-01,Australia,-25.141053171,140.762076098,27,1,11,15,2,1,0
2020-03-02,Australia,-25.141053171,140.762076098,30,1,11,18,3,0,0
2020-03-03,Australia,-25.141053171,140.762076098,39,1,11,27,9,0,0
2020-03-04,Australia,-25.141053171,140.762076098,52,2,11,39,13,1,0
2020-03-05,Australia,-25.141053171,140.762076098,55,2,21,32,3,0,10
2020-03-06,Australia,-25.141053171,140.762076098,60,2,21,37,5,0,0
2020-03-07,Australia,-25.141053171,140.762076098,63,2,21,40,3,0,0
2020-03-08,Australia,-25.141053171,140.762076098,76,4,21,51,13,2,0
2020-03-09,Australia,-25.141053171,140.762076098,91,4,21,66,15,0,0
2020-03-10,Australia,-25.141053171,140.762076098,107,3,21,83,16,-1,0
2020-03-11,Australia,-25.141053171,140.762076098,128,3,21,104,21,0,0
2020-03-12,Australia,-25.141053171,140.762076098,128,3,21,104,0,0,0
2020-03-13,Australia,-25.141053171,140.762076098,200,3,23,174,72,0,2
2020-03-14,Australia,-25.141053171,140.762076098,250,3,23,224,50,0,0
2020-03-15,Australia,-25.141053171,140.762076098,297,3,23,271,47,0,0
2020-03-16,Australia,-25.141053171,140.762076098,377,3,23,351,80,0,0
2020-03-17,Australia,-25.141053171,140.762076098,452,5,23,424,75,2,0
2020-03-18,Australia,-25.141053171,140.762076098,568,6,23,539,116,1,0
2020-03-19,Australia,-25.141053171,140.762076098,681,6,26,649,113,0,3
2020-03-20,Australia,-25.141053171,140.762076098,791,7,26,758,110,1,0
2020-03-21,Australia,-25.141053171,140.762076098,1071,7,26,1038,280,0,0
2020-03-22,Australia,-25.141053171,140.762076098,1490,7,92,1391,419,0,66
2020-03-23,Australia,-25.141053171,140.762076098,1682,7,119,1556,192,0,27
2020-03-24,Australia,-25.141053171,140.762076098,2044,8,119,1917,362,1,0
2020-03-25,Australia,-25.141053171,140.762076098,2364,8,119,2237,320,0,0
2020-03-08,Maldives,3.2028,73.2207,4,0,0,4,4,0,0
2020-03-09,Maldives,3.2028,73.2207,4,0,0,4,0,0,0
2020-03-10,Maldives,3.2028,73.2207,6,0,0,6,2,0,0
2020-03-11,Maldives,3.2028,73.2207,8,0,0,8,2,0,0
2020-03-12,Maldives,3.2028,73.2207,8,0,0,8,0,0,0
2020-03-13,Maldives,3.2028,73.2207,9,0,0,9,1,0,0
2020-03-14,Maldives,3.2028,73.2207,10,0,0,10,1,0,0
2020-03-15,Maldives,3.2028,73.2207,13,0,0,13,3,0,0
2020-03-16,Maldives,3.2028,73.2207,13,0,0,13,0,0,0
2020-03-17,Maldives,3.2028,73.2207,13,0,0,13,0,0,0
2020-03-18,Maldives,3.2028,73.2207,13,0,0,13,0,0,0
2020-03-19,Maldives,3.2028,73.2207,13,0,0,13,0,0,0
2020-03-20,Maldives,3.2028,73.2207,13,0,0,13,0,0,0
2020-03-21,Maldives,3.2028,73.2207,13,0,0,13,0,0,0
2020-03-22,Maldives,3.2028,73.2207,13,0,3,10,0,0,3
2020-03-23,Maldives,3.2028,73.2207,13,0,5,8,0,0,2
2020-03-24,Maldives,3.2028,73.2207,13,0,5,8,0,0,0
2020-03-25,Maldives,3.2028,73.2207,13,0,8,5,0,0,3
2020-02-26,North Macedonia,41.6086,21.7453,1,0,0,1,1,0,0
2020-02-27,North Macedonia,41.6086,21.7453,1,0,0,1,0,0,0
2020-02-28,North Macedonia,41.6086,21.7453,1,0,0,1,0,0,0
2020-02-29,North Macedonia,41.6086,21.7453,1,0,0,1,0,0,0
2020-03-01,North Macedonia,41.6086,21.7453,1,0,0,1,0,0,0
2020-03-02,North Macedonia,41.6086,21.7453,1,0,0,1,0,0,0
2020-03-03,North Macedonia,41.6086,21.7453,1,0,0,1,0,0,0
2020-03-04,North Macedonia,41.6086,21.7453,1,0,0,1,0,0,0
2020-03-05,North Macedonia,41.6086,21.7453,1,0,0,1,0,0,0
2020-03-06,North Macedonia,41.6086,21.7453,3,0,0,3,2,0,0
2020-03-07,North Macedonia,41.6086,21.7453,3,0,0,3,0,0,0
2020-03-08,North Macedonia,41.6086,21.7453,3,0,0,3,0,0,0
2020-03-09,North Macedonia,41.6086,21.7453,3,0,0,3,0,0,0
2020-03-10,North Macedonia,41.6086,21.7453,7,0,0,7,4,0,0
2020-03-11,North Macedonia,41.6086,21.7453,7,0,0,7,0,0,0
2020-03-12,North Macedonia,41.6086,21.7453,7,0,0,7,0,0,0
2020-03-13,North Macedonia,41.6086,21.7453,14,0,1,13,7,0,1
2020-03-14,North Macedonia,41.6086,21.7453,14,0,1,13,0,0,0
2020-03-15,North Macedonia,41.6086,21.7453,14,0,1,13,0,0,0
2020-03-16,North Macedonia,41.6086,21.7453,18,0,1,17,4,0,0
2020-03-17,North Macedonia,41.6086,21.7453,26,0,1,25,8,0,0
2020-03-18,North Macedonia,41.6086,21.7453,35,0,1,34,9,0,0
2020-03-19,North Macedonia,41.6086,21.7453,48,0,1,47,13,0,0
2020-03-20,North Macedonia,41.6086,21.7453,67,0,1,66,19,0,0
2020-03-21,North Macedonia,41.6086,21.7453,85,0,1,84,18,0,0
2020-03-22,North Macedonia,41.6086,21.7453,115,1,1,113,30,1,0
2020-03-23,North Macedonia,41.6086,21.7453,136,2,1,133,21,1,0
2020-03-24,North Macedonia,41.6086,21.7453,148,2,1,145,12,0,0
2020-03-25,North Macedonia,41.6086,21.7453,177,3,1,173,29,1,0
2020-02-26,Pakistan,30.3753,69.3451,2,0,0,2,2,0,0
2020-02-27,Pakistan,30.3753,69.3451,2,0,0,2,0,0,0
2020-02-28,Pakistan,30.3753,69.3451,2,0,0,2,0,0,0
2020-02-29,Pakistan,30.3753,69.3451,4,0,0,4,2,0,0
2020-03-01,Pakistan,30.3753,69.3451,4,0,0,4,0,0,0
2020-03-02,Pakistan,30.3753,69.3451,4,0,0,4,0,0,0
2020-03-03,Pakistan,30.3753,69.3451,5,0,0,5,1,0,0
2020-03-04,Pakistan,30.3753,69.3451,5,0,0,5,0,0,0
2020-03-05,Pakistan,30.3753,69.3451,5,0,0,5,0,0,0
2020-03-06,Pakistan,30.3753,69.3451,6,0,0,6,1,0,0
2020-03-07,Pakistan,30.3753,69.3451,6,0,0,6,0,0,0
2020-03-08,Pakistan,30.3753,69.3451,6,0,1,5,0,0,1
2020-03-09,Pakistan,30.3753,69.3451,6,0,1,5,0,0,0
2020-03-10,Pakistan,30.3753,69.3451,16,0,1,15,10,0,0
2020-03-11,Pakistan,30.3753,69.3451,19,0,2,17,3,0,1
2020-03-12,Pakistan,30.3753,69.3451,20,0,2,18,1,0,0
2020-03-13,Pakistan,30.3753,69.3451,28,0,2,26,8,0,0
2020-03-14,Pakistan,30.3753,69.3451,31,0,2,29,3,0,0
2020-03-15,Pakistan,30.3753,69.3451,53,0,2,51,22,0,0
2020-03-16,Pakistan,30.3753,69.3451,136,0,2,134,83,0,0
2020-03-17,Pakistan,30.3753,69.3451,236,0,2,234,100,0,0
2020-03-18,Pakistan,30.3753,69.3451,299,0,2,297,63,0,0
2020-03-19,Pakistan,30.3753,69.3451,454,2,13,439,155,2,11
2020-03-20,Pakistan,30.3753,69.3451,501,3,13,485,47,1,0
2020-03-21,Pakistan,30.3753,69.3451,730,3,13,714,229,0,0
2020-03-22,Pakistan,30.3753,69.3451,776,4,13,759,46,1,0
2020-03-23,Pakistan,30.3753,69.3451,875,6,13,856,99,2,0
2020-03-24,Pakistan,30.3753,69.3451,972,7,18,947,97,1,5
2020-03-25,Pakistan,30.3753,69.3451,1063,8,21,1034,91,1,3
2020-01-22,Macau,22.1667,113.55,1,0,0,1,1,0,0
2020-01-23,Macau,22.1667,113.55,2,0,0,2,1,0,0
2020-01-24,Macau,22.1667,113.55,2,0,0,2,0,0,0
2020-01-25,Macau,22.1667,113.55,2,0,0,2,0,0,0
2020-01-26,Macau,22.1667,113.55,5,0,0,5,3,0,0
2020-01-27,Macau,22.1667,113.55,6,0,0,6,1,0,0
2020-01-28,Macau,22.1667,113.55,7,0,0,7,1,0,0
2020-01-29,Macau,22.1667,113.55,7,0,0,7,0,0,0
2020-01-30,Macau,22.1667,113.55,7,0,0,7,0,0,0
2020-01-31,Macau,22.1667,113.55,7,0,0,7,0,0,0
2020-02-01,Macau,22.1667,113.55,7,0,0,7,0,0,0
2020-02-02,Macau,22.1667,113.55,8,0,0,8,1,0,0
2020-02-03,Macau,22.1667,113.55,8,0,0,8,0,0,0
2020-02-04,Macau,22.1667,113.55,10,0,0,10,2,0,0
2020-02-05,Macau,22.1667,113.55,10,0,0,10,0,0,0
2020-02-06,Macau,22.1667,113.55,10,0,1,9,0,0,1
2020-02-07,Macau,22.1667,113.55,10,0,1,9,0,0,0
2020-02-08,Macau,22.1667,113.55,10,0,1,9,0,0,0
2020-02-09,Macau,22.1667,113.55,10,0,1,9,0,0,0
2020-02-10,Macau,22.1667,113.55,10,0,1,9,0,0,0
2020-02-11,Macau,22.1667,113.55,10,0,1,9,0,0,0
2020-02-12,Macau,22.1667,113.55,10,0,2,8,0,0,1
2020-02-13,Macau,22.1667,113.55,10,0,3,7,0,0,1
2020-02-14,Macau,22.1667,113.55,10,0,3,7,0,0,0
2020-02-15,Macau,22.1667,113.55,10,0,3,7,0,0,0
2020-02-16,Macau,22.1667,113.55,10,0,5,5,0,0,2
2020-02-17,Macau,22.1667,113.55,10,0,5,5,0,0,0
2020-02-18,Macau,22.1667,113.55,10,0,5,5,0,0,0
2020-02-19,Macau,22.1667,113.55,10,0,5,5,0,0,0
2020-02-20,Macau,22.1667,113.55,10,0,6,4,0,0,1
2020-02-21,Macau,22.1667,113.55,10,0,6,4,0,0,0
2020-02-22,Macau,22.1667,113.55,10,0,6,4,0,0,0
2020-02-23,Macau,22.1667,113.55,10,0,6,4,0,0,0
2020-02-24,Macau,22.1667,113.55,10,0,6,4,0,0,0
2020-02-25,Macau,22.1667,113.55,10,0,7,3,0,0,1
2020-02-26,Macau,22.1667,113.55,10,0,7,3,0,0,0
2020-02-27,Macau,22.1667,113.55,10,0,8,2,0,0,1
2020-02-28,Macau,22.1667,113.55,10,0,8,2,0,0,0
2020-02-29,Macau,22.1667,113.55,10,0,8,2,0,0,0
2020-03-01,Macau,22.1667,113.55,10,0,8,2,0,0,0
2020-03-02,Macau,22.1667,113.55,10,0,8,2,0,0,0
2020-03-03,Macau,22.1667,113.55,10,0,9,1,0,0,1
2020-03-04,Macau,22.1667,113.55,10,0,9,1,0,0,0
2020-03-05,Macau,22.1667,113.55,10,0,9,1,0,0,0
2020-03-06,Macau,22.1667,113.55,10,0,10,0,0,0,1
2020-03-07,Macau,22.1667,113.55,10,0,10,0,0,0,0
2020-03-08,Macau,22.1667,113.55,10,0,10,0,0,0,0
2020-03-09,Macau,22.1667,113.55,10,0,10,0,0,0,0
2020-03-10,Macau,22.1667,113.55,10,0,10,0,0,0,0
2020-03-10,Mongolia,46.8625,103.8467,1,0,0,1,1,0,0
2020-03-11,Mongolia,46.8625,103.8467,1,0,0,1,0,0,0
2020-03-12,Mongolia,46.8625,103.8467,1,0,0,1,0,0,0
2020-03-13,Mongolia,46.8625,103.8467,1,0,0,1,0,0,0
2020-03-14,Mongolia,46.8625,103.8467,1,0,0,1,0,0,0
2020-03-15,Mongolia,46.8625,103.8467,1,0,0,1,0,0,0
2020-03-16,Mongolia,46.8625,103.8467,1,0,0,1,0,0,0
2020-03-17,Mongolia,46.8625,103.8467,5,0,0,5,4,0,0
2020-03-18,Mongolia,46.8625,103.8467,6,0,0,6,1,0,0
2020-03-19,Mongolia,46.8625,103.8467,6,0,0,6,0,0,0
2020-03-20,Mongolia,46.8625,103.8467,6,0,0,6,0,0,0
2020-03-21,Mongolia,46.8625,103.8467,10,0,0,10,4,0,0
2020-03-22,Mongolia,46.8625,103.8467,10,0,0,10,0,0,0
2020-03-23,Mongolia,46.8625,103.8467,10,0,0,10,0,0,0
2020-03-24,Mongolia,46.8625,103.8467,10,0,0,10,0,0,0
2020-03-25,Mongolia,46.8625,103.8467,10,0,0,10,0,0,0
2020-03-12,Cuba,21.555944857,-77.939676286,3,0,0,3,3,0,0
2020-03-13,Cuba,21.555944857,-77.939676286,4,0,0,4,1,0,0
2020-03-14,Cuba,21.555944857,-77.939676286,4,0,0,4,0,0,0
2020-03-15,Cuba,21.555944857,-77.939676286,4,0,0,4,0,0,0
2020-03-16,Cuba,21.555944857,-77.939676286,4,0,0,4,0,0,0
2020-03-17,Cuba,21.555944857,-77.939676286,5,0,0,5,1,0,0
2020-03-18,Cuba,21.555944857,-77.939676286,7,1,0,6,2,1,0
2020-03-19,Cuba,21.555944857,-77.939676286,11,1,0,10,4,0,0
2020-03-20,Cuba,21.555944857,-77.939676286,16,1,0,15,5,0,0
2020-03-21,Cuba,21.555944857,-77.939676286,21,1,0,20,5,0,0
2020-03-22,Cuba,21.555944857,-77.939676286,35,1,0,34,14,0,0
2020-03-23,Cuba,21.555944857,-77.939676286,40,1,0,39,5,0,0
2020-03-24,Cuba,21.555944857,-77.939676286,48,1,1,46,8,0,1
2020-03-25,Cuba,21.555944857,-77.939676286,57,1,1,55,9,0,0
2020-03-20,Angola,-11.2027,17.8739,1,0,0,1,1,0,0
2020-03-21,Angola,-11.2027,17.8739,2,0,0,2,1,0,0
2020-03-22,Angola,-11.2027,17.8739,2,0,0,2,0,0,0
2020-03-23,Angola,-11.2027,17.8739,3,0,0,3,1,0,0
2020-03-24,Angola,-11.2027,17.8739,3,0,0,3,0,0,0
2020-03-25,Angola,-11.2027,17.8739,3,0,0,3,0,0,0
2020-03-04,Gibraltar,36.1408,-5.3536,1,0,0,1,1,0,0
2020-03-05,Gibraltar,36.1408,-5.3536,1,0,0,1,0,0,0
2020-03-06,Gibraltar,36.1408,-5.3536,1,0,0,1,0,0,0
2020-03-07,Gibraltar,36.1408,-5.3536,1,0,0,1,0,0,0
2020-03-08,Gibraltar,36.1408,-5.3536,1,0,0,1,0,0,0
2020-03-09,Gibraltar,36.1408,-5.3536,1,0,0,1,0,0,0
2020-03-10,Gibraltar,36.1408,-5.3536,1,0,1,0,0,0,1
2020-03-18,Mauritius,-20.329852,57.545651,3,0,0,3,3,0,0
2020-03-19,Mauritius,-20.329852,57.545651,3,0,0,3,0,0,0
2020-03-20,Mauritius,-20.329852,57.545651,12,0,0,12,9,0,0
2020-03-21,Mauritius,-20.329852,57.545651,14,1,0,13,2,1,0
2020-03-22,Mauritius,-20.329852,57.545651,28,2,0,26,14,1,0
2020-03-23,Mauritius,-20.329852,57.545651,36,2,0,34,8,0,0
2020-03-24,Mauritius,-20.329852,57.545651,42,2,0,40,6,0,0
2020-03-25,Mauritius,-20.329852,57.545651,48,2,0,46,6,0,0
2020-02-27,Netherlands,33.335302041,-30.527095918,1,0,0,1,1,0,0
2020-02-28,Netherlands,33.335302041,-30.527095918,1,0,0,1,0,0,0
2020-02-29,Netherlands,33.335302041,-30.527095918,6,0,0,6,5,0,0
2020-03-01,Netherlands,33.335302041,-30.527095918,10,0,0,10,4,0,0
2020-03-02,Netherlands,33.335302041,-30.527095918,18,0,0,18,8,0,0
2020-03-03,Netherlands,33.335302041,-30.527095918,24,0,0,24,6,0,0
2020-03-04,Netherlands,33.335302041,-30.527095918,38,0,0,38,14,0,0
2020-03-05,Netherlands,33.335302041,-30.527095918,82,0,0,82,44,0,0
2020-03-06,Netherlands,33.335302041,-30.527095918,128,1,0,127,46,1,0
2020-03-07,Netherlands,33.335302041,-30.527095918,188,1,0,187,60,0,0
2020-03-08,Netherlands,33.335302041,-30.527095918,265,3,0,262,77,2,0
2020-03-09,Netherlands,33.335302041,-30.527095918,321,3,0,318,56,0,0
2020-03-10,Netherlands,33.335302041,-30.527095918,382,4,0,378,61,1,0
2020-03-11,Netherlands,33.335302041,-30.527095918,503,5,0,498,121,1,0
2020-03-12,Netherlands,33.335302041,-30.527095918,503,5,0,498,0,0,0
2020-03-13,Netherlands,33.335302041,-30.527095918,804,10,0,794,301,5,0
2020-03-14,Netherlands,33.335302041,-30.527095918,959,12,2,945,155,2,2
2020-03-15,Netherlands,33.335302041,-30.527095918,1135,20,2,1113,176,8,0
2020-03-16,Netherlands,33.335302041,-30.527095918,1414,24,2,1388,279,4,0
2020-03-17,Netherlands,33.335302041,-30.527095918,1708,43,2,1663,294,19,0
2020-03-18,Netherlands,33.335302041,-30.527095918,2056,58,2,1996,348,15,0
2020-03-19,Netherlands,33.335302041,-30.527095918,2465,77,2,2386,409,19,0
2020-03-20,Netherlands,33.335302041,-30.527095918,3003,107,2,2894,538,30,0
2020-03-21,Netherlands,33.335302041,-30.527095918,3640,137,2,3501,637,30,0
2020-03-22,Netherlands,33.335302041,-30.527095918,4217,180,3,4034,577,43,1
2020-03-23,Netherlands,33.335302041,-30.527095918,4764,214,3,4547,547,34,0
2020-03-24,Netherlands,33.335302041,-30.527095918,5580,277,3,5300,816,63,0
2020-03-25,Netherlands,33.335302041,-30.527095918,6438,357,4,6077,858,80,1
2020-03-25,Mali,17.570692,-3.996166,2,0,0,2,2,0,0
2020-02-26,Georgia,42.3154,43.3569,1,0,0,1,1,0,0
2020-02-27,Georgia,42.3154,43.3569,1,0,0,1,0,0,0
2020-02-28,Georgia,42.3154,43.3569,1,0,0,1,0,0,0
2020-02-29,Georgia,42.3154,43.3569,1,0,0,1,0,0,0
2020-03-01,Georgia,42.3154,43.3569,3,0,0,3,2,0,0
2020-03-02,Georgia,42.3154,43.3569,3,0,0,3,0,0,0
2020-03-03,Georgia,42.3154,43.3569,3,0,0,3,0,0,0
2020-03-04,Georgia,42.3154,43.3569,3,0,0,3,0,0,0
2020-03-05,Georgia,42.3154,43.3569,4,0,0,4,1,0,0
2020-03-06,Georgia,42.3154,43.3569,4,0,0,4,0,0,0
2020-03-07,Georgia,42.3154,43.3569,4,0,0,4,0,0,0
2020-03-08,Georgia,42.3154,43.3569,13,0,0,13,9,0,0
2020-03-09,Georgia,42.3154,43.3569,15,0,0,15,2,0,0
2020-03-10,Georgia,42.3154,43.3569,15,0,0,15,0,0,0
2020-03-11,Georgia,42.3154,43.3569,24,0,0,24,9,0,0
2020-03-12,Georgia,42.3154,43.3569,24,0,0,24,0,0,0
2020-03-13,Georgia,42.3154,43.3569,25,0,0,25,1,0,0
2020-03-14,Georgia,42.3154,43.3569,30,0,0,30,5,0,0
2020-03-15,Georgia,42.3154,43.3569,33,0,0,33,3,0,0
2020-03-16,Georgia,42.3154,43.3569,33,0,1,32,0,0,1
2020-03-17,Georgia,42.3154,43.3569,34,0,1,33,1,0,0
2020-03-18,Georgia,42.3154,43.3569,38,0,1,37,4,0,0
2020-03-19,Georgia,42.3154,43.3569,40,0,1,39,2,0,0
2020-03-20,Georgia,42.3154,43.3569,43,0,1,42,3,0,0
2020-03-21,Georgia,42.3154,43.3569,49,0,1,48,6,0,0
2020-03-22,Georgia,42.3154,43.3569,54,0,1,53,5,0,0
2020-03-23,Georgia,42.3154,43.3569,61,0,8,53,7,0,7
2020-03-24,Georgia,42.3154,43.3569,70,0,9,61,9,0,1
2020-03-25,Georgia,42.3154,43.3569,75,0,10,65,5,0,1
2020-02-26,Romania,45.96592,24.98008,1,0,0,1,1,0,0
2020-02-27,Romania,45.96592,24.98008,1,0,0,1,0,0,0
2020-02-28,Romania,45.96592,24.98008,3,0,0,3,2,0,0
2020-02-29,Romania,45.96592,24.98008,3,0,0,3,0,0,0
2020-03-01,Romania,45.96592,24.98008,3,0,0,3,0,0,0
2020-03-02,Romania,45.96592,24.98008,3,0,0,3,0,0,0
2020-03-03,Romania,45.96592,24.98008,3,0,0,3,0,0,0
2020-03-04,Romania,45.96592,24.98008,4,0,1,3,1,0,1
2020-03-05,Romania,45.96592,24.98008,6,0,1,5,2,0,0
2020-03-06,Romania,45.96592,24.98008,9,0,1,8,3,0,0
2020-03-07,Romania,45.96592,24.98008,9,0,3,6,0,0,2
2020-03-08,Romania,45.96592,24.98008,15,0,3,12,6,0,0
2020-03-09,Romania,45.96592,24.98008,15,0,3,12,0,0,0
2020-03-10,Romania,45.96592,24.98008,25,0,3,22,10,0,0
2020-03-11,Romania,45.96592,24.98008,45,0,6,39,20,0,3
2020-03-12,Romania,45.96592,24.98008,49,0,6,43,4,0,0
2020-03-13,Romania,45.96592,24.98008,89,0,7,82,40,0,1
2020-03-14,Romania,45.96592,24.98008,123,0,9,114,34,0,2
2020-03-15,Romania,45.96592,24.98008,131,0,9,122,8,0,0
2020-03-16,Romania,45.96592,24.98008,158,0,9,149,27,0,0
2020-03-17,Romania,45.96592,24.98008,184,0,16,168,26,0,7
2020-03-18,Romania,45.96592,24.98008,260,0,19,241,76,0,3
2020-03-19,Romania,45.96592,24.98008,277,0,25,252,17,0,6
2020-03-20,Romania,45.96592,24.98008,308,0,25,283,31,0,0
2020-03-21,Romania,45.96592,24.98008,367,0,52,315,59,0,27
2020-03-22,Romania,45.96592,24.98008,433,3,64,366,66,3,12
2020-03-23,Romania,45.96592,24.98008,576,7,73,496,143,4,9
2020-03-24,Romania,45.96592,24.98008,794,11,79,704,218,4,6
2020-03-25,Romania,45.96592,24.98008,906,17,86,803,112,6,7
2020-03-12,Guyana,4.880347429,-58.904451429,1,1,0,0,1,1,0
2020-03-13,Guyana,4.880347429,-58.904451429,1,1,0,0,0,0,0
2020-03-14,Guyana,4.880347429,-58.904451429,1,1,0,0,0,0,0
2020-03-15,Guyana,4.880347429,-58.904451429,4,1,0,3,3,0,0
2020-03-16,Guyana,4.880347429,-58.904451429,4,1,0,3,0,0,0
2020-03-17,Guyana,4.880347429,-58.904451429,7,1,0,6,3,0,0
2020-03-18,Guyana,4.880347429,-58.904451429,7,1,0,6,0,0,0
2020-03-19,Guyana,4.880347429,-58.904451429,7,1,0,6,0,0,0
2020-03-20,Guyana,4.880347429,-58.904451429,7,1,0,6,0,0,0
2020-03-21,Guyana,4.880347429,-58.904451429,7,1,0,6,0,0,0
2020-03-22,Guyana,4.880347429,-58.904451429,18,1,0,17,11,0,0
2020-03-23,Guyana,4.880347429,-58.904451429,20,1,0,19,2,0,0
2020-03-24,Guyana,4.880347429,-58.904451429,5,1,0,4,-15,0,0
2020-03-25,Guyana,4.880347429,-58.904451429,5,1,0,4,0,0,0
2020-03-09,Brunei,4.5353,114.7277,1,0,0,1,1,0,0
2020-03-10,Brunei,4.5353,114.7277,1,0,0,1,0,0,0
2020-03-11,Brunei,4.5353,114.7277,11,0,0,11,10,0,0
2020-03-12,Brunei,4.5353,114.7277,11,0,0,11,0,0,0
2020-03-13,Brunei,4.5353,114.7277,37,0,0,37,26,0,0
2020-03-14,Brunei,4.5353,114.7277,40,0,0,40,3,0,0
2020-03-15,Brunei,4.5353,114.7277,50,0,0,50,10,0,0
2020-03-16,Brunei,4.5353,114.7277,54,0,0,54,4,0,0
2020-03-17,Brunei,4.5353,114.7277,56,0,0,56,2,0,0
2020-03-18,Brunei,4.5353,114.7277,68,0,0,68,12,0,0
2020-03-19,Brunei,4.5353,114.7277,75,0,0,75,7,0,0
2020-03-20,Brunei,4.5353,114.7277,78,0,1,77,3,0,1
2020-03-21,Brunei,4.5353,114.7277,83,0,2,81,5,0,1
2020-03-22,Brunei,4.5353,114.7277,88,0,2,86,5,0,0
2020-03-23,Brunei,4.5353,114.7277,91,0,2,89,3,0,0
2020-03-24,Brunei,4.5353,114.7277,104,0,2,102,13,0,0
2020-03-25,Brunei,4.5353,114.7277,109,0,2,107,5,0,0
2020-03-05,South Africa,-30.5595,22.9375,1,0,0,1,1,0,0
2020-03-06,South Africa,-30.5595,22.9375,1,0,0,1,0,0,0
2020-03-07,South Africa,-30.5595,22.9375,1,0,0,1,0,0,0
2020-03-08,South Africa,-30.5595,22.9375,3,0,0,3,2,0,0
2020-03-09,South Africa,-30.5595,22.9375,3,0,0,3,0,0,0
2020-03-10,South Africa,-30.5595,22.9375,7,0,0,7,4,0,0
2020-03-11,South Africa,-30.5595,22.9375,13,0,0,13,6,0,0
2020-03-12,South Africa,-30.5595,22.9375,17,0,0,17,4,0,0
2020-03-13,South Africa,-30.5595,22.9375,24,0,0,24,7,0,0
2020-03-14,South Africa,-30.5595,22.9375,38,0,0,38,14,0,0
2020-03-15,South Africa,-30.5595,22.9375,51,0,0,51,13,0,0
2020-03-16,South Africa,-30.5595,22.9375,62,0,0,62,11,0,0
2020-03-17,South Africa,-30.5595,22.9375,62,0,0,62,0,0,0
2020-03-18,South Africa,-30.5595,22.9375,116,0,0,116,54,0,0
2020-03-19,South Africa,-30.5595,22.9375,150,0,0,150,34,0,0
2020-03-20,South Africa,-30.5595,22.9375,202,0,0,202,52,0,0
2020-03-21,South Africa,-30.5595,22.9375,240,0,0,240,38,0,0
2020-03-22,South Africa,-30.5595,22.9375,274,0,2,272,34,0,2
2020-03-23,South Africa,-30.5595,22.9375,402,0,4,398,128,0,2
2020-03-24,South Africa,-30.5595,22.9375,554,0,4,550,152,0,0
2020-03-25,South Africa,-30.5595,22.9375,709,0,12,697,155,0,8
2020-03-10,Russian Federation,60,90,10,0,3,7,10,0,3
2020-03-25,Saint Kitts and Nevis,17.357822,-62.782998,2,0,0,2,2,0,0
2020-03-24,Laos,19.85627,102.495496,2,0,0,2,2,0,0
2020-03-25,Laos,19.85627,102.495496,3,0,0,3,1,0,0
2020-01-22,Taiwan,23.7,121,1,0,0,1,1,0,0
2020-01-23,Taiwan,23.7,121,1,0,0,1,0,0,0
2020-01-24,Taiwan,23.7,121,3,0,0,3,2,0,0
2020-01-25,Taiwan,23.7,121,3,0,0,3,0,0,0
2020-01-26,Taiwan,23.7,121,4,0,0,4,1,0,0
2020-01-27,Taiwan,23.7,121,5,0,0,5,1,0,0
2020-01-28,Taiwan,23.7,121,8,0,0,8,3,0,0
2020-01-29,Taiwan,23.7,121,8,0,0,8,0,0,0
2020-01-30,Taiwan,23.7,121,9,0,0,9,1,0,0
2020-01-31,Taiwan,23.7,121,10,0,0,10,1,0,0
2020-02-01,Taiwan,23.7,121,10,0,0,10,0,0,0
2020-02-02,Taiwan,23.7,121,10,0,0,10,0,0,0
2020-02-03,Taiwan,23.7,121,10,0,0,10,0,0,0
2020-02-04,Taiwan,23.7,121,11,0,0,11,1,0,0
2020-02-05,Taiwan,23.7,121,11,0,0,11,0,0,0
2020-02-06,Taiwan,23.7,121,16,0,1,15,5,0,1
2020-02-07,Taiwan,23.7,121,16,0,1,15,0,0,0
2020-02-08,Taiwan,23.7,121,17,0,1,16,1,0,0
2020-02-09,Taiwan,23.7,121,18,0,1,17,1,0,0
2020-02-10,Taiwan,23.7,121,18,0,1,17,0,0,0
2020-02-11,Taiwan,23.7,121,18,0,1,17,0,0,0
2020-02-12,Taiwan,23.7,121,18,0,1,17,0,0,0
2020-02-13,Taiwan,23.7,121,18,0,1,17,0,0,0
2020-02-14,Taiwan,23.7,121,18,0,2,16,0,0,1
2020-02-15,Taiwan,23.7,121,18,0,2,16,0,0,0
2020-02-16,Taiwan,23.7,121,20,1,2,17,2,1,0
2020-02-17,Taiwan,23.7,121,22,1,2,19,2,0,0
2020-02-18,Taiwan,23.7,121,22,1,2,19,0,0,0
2020-02-19,Taiwan,23.7,121,23,1,2,20,1,0,0
2020-02-20,Taiwan,23.7,121,24,1,2,21,1,0,0
2020-02-21,Taiwan,23.7,121,26,1,2,23,2,0,0
2020-02-22,Taiwan,23.7,121,26,1,2,23,0,0,0
2020-02-23,Taiwan,23.7,121,28,1,2,25,2,0,0
