EFF_DATE,FIPS,COUNTY_CITY,PROVINCE_STATE,COUNTRY_REGION,CONFIRMED_CUMULATIVE,DEATHS_CUMULATIVE,RECOVERED_CUMULATIVE,LATITUDE,LONGITUDE
2020-03-26,36033,Franklin,New York,USA,1,0,0,44.59040891,-74.29926032
2020-03-26,37069,Franklin,North Carolina,USA,5,0,0,36.081519,-78.28708884
2020-03-26,39049,Franklin,Ohio,USA,109,2,0,39.96995815,-83.01115755
2020-03-26,42055,Franklin,Pennsylvania,USA,5,0,0,39.92956518,-77.72157791
2020-03-26,47051,Franklin,Tennessee,USA,2,0,0,35.15634626,-86.09201039
2020-03-26,50011,Franklin,Vermont,USA,4,0,0,44.85627605,-72.91249563
2020-03-26,51067,Franklin,Virginia,USA,1,0,0,36.99536167,-79.88023649
2020-03-26,53021,Franklin,Washington,USA,7,0,0,46.53351425,-118.9018212
2020-03-26,24021,Frederick,Maryland,USA,14,0,0,39.47296601,-77.39999394
2020-03-26,51069,Frederick,Virginia,USA,2,0,0,39.20172582,-78.25974949
2020-03-26,51630,Fredericksburg,Virginia,USA,1,0,0,38.2977863,-77.4922454
2020-03-26,8043,Fremont,Colorado,USA,1,0,0,38.47362326,-105.4399667
2020-03-26,16043,Fremont,Idaho,USA,1,0,0,44.22800938,-111.4809943
2020-03-26,56013,Fremont,Wyoming,USA,14,0,0,43.04183996,-108.6296893
2020-03-26,6019,Fresno,California,USA,19,0,0,36.75733899,-119.6466953
2020-03-26,13121,Fulton,Georgia,USA,211,2,0,33.79216944,-84.46319413
2020-03-26,36035,Fulton,New York,USA,1,0,0,43.11363907,-74.41798804
2020-03-26,12039,Gadsden,Florida,USA,1,0,0,30.57796289,-84.61915825
2020-03-26,31067,Gage,Nebraska,USA,1,0,0,40.26186809,-96.68946704
2020-03-26,48165,Gaines,Texas,USA,1,0,0,32.74055318,-102.6353295
2020-03-26,30031,Gallatin,Montana,USA,38,0,0,45.54486106,-111.1692571
2020-03-26,39053,Gallia,Ohio,USA,1,1,0,38.82708533,-82.31647569
2020-03-26,48167,Galveston,Texas,USA,40,0,0,29.40167322,-94.90469073
2020-03-26,8045,Garfield,Colorado,USA,16,0,0,39.59921777,-107.902708
2020-03-26,5051,Garland,Arkansas,USA,18,0,0,34.57692074,-93.14921604
2020-03-26,24023,Garrett,Maryland,USA,3,0,0,39.52786077,-79.27355126
2020-03-26,40049,Garvin,Oklahoma,USA,2,0,0,34.70418038,-97.30811132
2020-03-26,37071,Gaston,North Carolina,USA,12,0,0,35.29373559,-81.17477045
2020-03-26,39055,Geauga,Ohio,USA,7,0,0,41.49952319,-81.17935342
2020-03-26,26049,Genesee,Michigan,USA,63,2,0,43.02244215,-83.70589709
2020-03-26,36037,Genesee,New York,USA,4,0,0,43.0022601,-78.19135193
2020-03-26,28039,George,Mississippi,USA,1,0,0,30.86259065,-88.64436789
2020-03-26,45043,Georgetown,South Carolina,USA,2,0,0,33.43443342,-79.33202141
2020-03-26,18051,Gibson,Indiana,USA,3,0,0,38.30393723,-87.58054938
2020-03-26,47053,Gibson,Tennessee,USA,2,0,0,35.99438059,-88.93358327
2020-03-26,26051,Gladwin,Michigan,USA,2,0,0,43.98901072,-84.38774817
2020-03-26,34015,Gloucester,New Jersey,USA,33,0,0,39.71581067,-75.13995546
2020-03-26,51073,Gloucester,Virginia,USA,2,0,0,37.40809042,-76.53524337
2020-03-26,13127,Glynn,Georgia,USA,5,0,0,31.23279254,-81.53811412
2020-03-26,51075,Goochland,Virginia,USA,3,0,0,37.71714806,-77.90381514
2020-03-26,27049,Goodhue,Minnesota,USA,1,0,0,44.40849741,-92.7234195
2020-03-26,13129,Gordon,Georgia,USA,9,0,0,34.50487351,-84.87296253
2020-03-26,40051,Grady,Oklahoma,USA,2,0,0,35.0167709,-97.88339847
2020-03-26,33009,Grafton,New Hampshire,USA,22,0,0,43.93779815,-71.82057197
2020-03-26,4009,Graham,Arizona,USA,2,0,0,32.93166885,-109.8882178
2020-03-26,8049,Grand,Colorado,USA,2,0,0,40.10603347,-106.1178042
2020-03-26,26055,Grand Traverse,Michigan,USA,3,0,0,44.69565625,-85.55585247
2020-03-26,5053,Grant,Arkansas,USA,3,0,0,34.29017991,-92.42320562
2020-03-26,18053,Grant,Indiana,USA,3,0,0,40.51587228,-85.65468702
2020-03-26,22043,Grant,Louisiana,USA,1,0,0,31.59882456,-92.56124347
2020-03-26,41023,Grant,Oregon,USA,1,0,0,44.49024544,-119.0068631
2020-03-26,53025,Grant,Washington,USA,33,1,0,47.20753737,-119.4500749
2020-03-26,55043,Grant,Wisconsin,USA,1,0,0,42.8671731,-90.7063218
2020-03-26,37077,Granville,North Carolina,USA,1,0,0,36.30337451,-78.65184241
2020-03-26,53027,Grays Harbor,Washington,USA,1,0,0,47.14003705,-123.7820567
2020-03-26,48181,Grayson,Texas,USA,2,0,0,33.62744998,-96.67753461
2020-03-26,55045,Green,Wisconsin,USA,1,0,0,42.6794956,-89.60243287
2020-03-26,5055,Greene,Arkansas,USA,1,0,0,36.1173546,-90.55832668
2020-03-26,13133,Greene,Georgia,USA,1,0,0,33.5769205,-83.17139104
2020-03-26,29077,Greene,Missouri,USA,25,3,0,37.2575872,-93.34230916
2020-03-26,36039,Greene,New York,USA,5,0,0,42.275797,-74.12384884
2020-03-26,39057,Greene,Ohio,USA,3,0,0,39.69116283,-83.89032084
2020-03-26,42059,Greene,Pennsylvania,USA,3,0,0,39.85746531,-80.22357106
2020-03-26,47059,Greene,Tennessee,USA,8,0,0,36.17470125,-82.84691273
2020-03-26,45045,Greenville,South Carolina,USA,50,0,0,34.89502264,-82.37295012
2020-03-26,45047,Greenwood,South Carolina,USA,2,0,0,34.15272415,-82.12715789
2020-03-26,48183,Gregg,Texas,USA,4,0,0,32.47940482,-94.81591935
2020-03-26,28043,Grenada,Mississippi,USA,2,0,0,33.77036166,-89.80245083
2020-03-26,48185,Grimes,Texas,USA,2,0,0,30.54579585,-95.98902499
2020-03-26,17063,Grundy,Illinois,USA,1,0,0,41.28569601,-88.41905692
2020-03-26,47061,Grundy,Tennessee,USA,1,0,0,35.38433717,-85.72142731
2020-03-26,48187,Guadalupe,Texas,USA,9,0,0,29.58165339,-97.94786822
2020-03-26,37081,Guilford,North Carolina,USA,24,0,0,36.07959451,-79.78824948
2020-03-26,8051,Gunnison,Colorado,USA,57,1,0,38.66611652,-107.0320729
2020-03-26,13135,Gwinnett,Georgia,USA,75,1,0,33.96044201,-84.02137802
2020-03-26,48189,Hale,Texas,USA,1,0,0,34.07044901,-101.8268114
2020-03-26,51083,Halifax,Virginia,USA,1,0,0,36.76654925,-78.93512622
2020-03-26,13139,Hall,Georgia,USA,21,0,0,34.32207823,-83.81896936
2020-03-26,47063,Hamblen,Tennessee,USA,2,0,0,36.21990035,-83.26586179
2020-03-26,18057,Hamilton,Indiana,USA,40,0,0,40.07306535,-86.05244729
2020-03-26,36041,Hamilton,New York,USA,2,0,0,43.66146647,-74.49721957
2020-03-26,39061,Hamilton,Ohio,USA,53,0,0,39.19673558,-84.54502924
2020-03-26,47065,Hamilton,Tennessee,USA,30,1,0,35.17670231,-85.16652245
2020-03-26,25013,Hampden,Massachusetts,USA,55,1,0,42.13440424,-72.63235561
2020-03-26,25015,Hampshire,Massachusetts,USA,17,0,0,42.33997957,-72.65898478
2020-03-26,51650,Hampton,Virginia,USA,1,0,0,37.03513786,-76.35879121
2020-03-26,18059,Hancock,Indiana,USA,9,1,0,39.82304555,-85.77566351
2020-03-26,19081,Hancock,Iowa,USA,3,0,0,43.08178477,-93.73454884
2020-03-26,28045,Hancock,Mississippi,USA,6,1,0,30.41830223,-89.48851033
2020-03-26,39063,Hancock,Ohio,USA,2,0,0,41.00250487,-83.66838948
2020-03-26,54029,Hancock,West Virginia,USA,1,0,0,40.51943859,-80.57461608
2020-03-26,51085,Hanover,Virginia,USA,2,0,0,37.7583355,-77.49464673
2020-03-26,21093,Hardin,Kentucky,USA,2,0,0,37.6976111,-85.96319251
2020-03-26,47071,Hardin,Tennessee,USA,1,0,0,35.19732531,-88.18593755
2020-03-26,48199,Hardin,Texas,USA,2,0,0,30.33364686,-94.38931817
2020-03-26,24025,Harford,Maryland,USA,9,0,0,39.55010644,-76.3077594
2020-03-26,37085,Harnett,North Carolina,USA,11,1,0,35.36731853,-78.87243571
2020-03-26,13145,Harris,Georgia,USA,1,0,0,32.73709786,-84.90538572
2020-03-26,48201,Harris,Texas,USA,203,2,0,29.85864939,-95.39339521
2020-03-26,18061,Harrison,Indiana,USA,2,0,0,38.19467379,-86.10948271
2020-03-26,19085,Harrison,Iowa,USA,3,0,0,41.68330137,-95.81558439
2020-03-26,21097,Harrison,Kentucky,USA,10,0,0,38.44188174,-84.32869741
2020-03-26,28047,Harrison,Mississippi,USA,31,0,0,30.51359752,-89.12467576
2020-03-26,48203,Harrison,Texas,USA,1,0,0,32.54935988,-94.36934071
2020-03-26,54033,Harrison,West Virginia,USA,3,0,0,39.2853852,-80.37919577
2020-03-26,51660,Harrisonburg,Virginia,USA,3,0,0,38.43542574,-78.87536254
2020-03-26,9003,Hartford,Connecticut,USA,138,2,0,41.80283011,-72.73103891
2020-03-26,15001,Hawaii,Hawaii,USA,4,0,0,19.60121157,-155.5210167
2020-03-26,47073,Hawkins,Tennessee,USA,1,0,0,36.44355426,-82.94885298
2020-03-26,48209,Hays,Texas,USA,11,0,0,30.05669873,-98.02944344
2020-03-26,13149,Heard,Georgia,USA,1,0,0,33.29686567,-85.12886832
2020-03-26,5057,Hempstead,Arkansas,USA,1,0,0,33.73325583,-93.66935133
2020-03-26,21101,Henderson,Kentucky,USA,2,0,0,37.79344553,-87.57392021
2020-03-26,37089,Henderson,North Carolina,USA,6,0,0,35.33788927,-82.4766782
2020-03-26,18063,Hendricks,Indiana,USA,21,0,0,39.76719009,-86.51037283
2020-03-26,27053,Hennepin,Minnesota,USA,128,0,0,45.00761521,-93.47694895
2020-03-26,51087,Henrico,Virginia,USA,21,2,0,37.53460572,-77.39326555
2020-03-26,13151,Henry,Georgia,USA,25,0,0,33.4533428,-84.1481466
2020-03-26,19087,Henry,Iowa,USA,1,0,0,40.98767962,-91.54436349
2020-03-26,29083,Henry,Missouri,USA,1,0,0,38.38482826,-93.79293734
2020-03-26,36043,Herkimer,New York,USA,7,0,0,43.42034246,-74.96145307
2020-03-26,12053,Hernando,Florida,USA,9,0,0,28.55364461,-82.42700204
2020-03-26,37091,Hertford,North Carolina,USA,3,0,0,36.3607755,-76.98104134
2020-03-26,48215,Hidalgo,Texas,USA,9,0,0,26.39418217,-98.18299696
2020-03-26,39071,Highland,Ohio,USA,1,0,0,39.1839264,-83.60331456
2020-03-26,12055,Highlands,Florida,USA,5,0,0,27.34254618,-81.34071957
2020-03-26,30041,Hill,Montana,USA,1,0,0,48.62879827,-110.1129252
2020-03-26,12057,Hillsborough,Florida,USA,142,1,0,27.9276559,-82.32013172
2020-03-26,33011,Hillsborough,New Hampshire,USA,30,1,0,42.91537785,-71.7200253
2020-03-26,26059,Hillsdale,Michigan,USA,5,0,0,41.88753639,-84.59312019
2020-03-26,28049,Hinds,Mississippi,USA,43,0,0,32.2656285,-90.44435448
2020-03-26,8053,Hinsdale,Colorado,USA,1,0,0,37.82247444,-107.3004345
2020-03-26,48219,Hockley,Texas,USA,5,0,0,33.60771256,-102.3431676
2020-03-26,37093,Hoke,North Carolina,USA,2,0,0,35.01888303,-79.23651674
2020-03-26,28051,Holmes,Mississippi,USA,7,1,0,33.12345854,-90.08923538
2020-03-26,15003,Honolulu,Hawaii,USA,68,0,0,21.45803166,-157.9712182
2020-03-26,48221,Hood,Texas,USA,1,0,0,32.42990927,-97.83242024
2020-03-26,41027,Hood River,Oregon,USA,1,0,0,45.51872811,-121.6552036
2020-03-26,48223,Hopkins,Texas,USA,1,0,0,33.14875072,-95.56351139
2020-03-26,45051,Horry,South Carolina,USA,20,1,0,33.9212828,-78.99555293
2020-03-26,5059,Hot Spring,Arkansas,USA,1,0,0,34.31709259,-92.95396325
2020-03-26,1069,Houston,Alabama,USA,3,0,0,31.15197924,-85.29939599
2020-03-26,13153,Houston,Georgia,USA,9,0,0,32.45802497,-83.66879087
2020-03-26,47083,Houston,Tennessee,USA,3,0,0,36.28872054,-87.71878828
2020-03-26,18067,Howard,Indiana,USA,6,1,0,40.48527731,-86.11351892
2020-03-26,24027,Howard,Maryland,USA,49,0,0,39.25305293,-76.93126208
2020-03-26,34017,Hudson,New Jersey,USA,441,1,0,40.73766234,-74.07515667
2020-03-26,8055,Huerfano,Colorado,USA,1,0,0,37.68473101,-104.9612585
2020-03-26,46065,Hughes,South Dakota,USA,1,0,0,44.39091534,-99.99661148
2020-03-26,6023,Humboldt,California,USA,10,0,0,40.69923009,-123.876044
2020-03-26,28053,Humphreys,Mississippi,USA,1,0,0,33.12825718,-90.52252707
2020-03-26,48231,Hunt,Texas,USA,1,0,0,33.12351514,-96.08551032
2020-03-26,34019,Hunterdon,New Jersey,USA,39,0,0,40.56335249,-74.91284156
2020-03-26,39077,Huron,Ohio,USA,3,0,0,41.14651175,-82.59867951
2020-03-26,37095,Hyde,North Carolina,USA,1,0,0,35.42017674,-76.15180542
2020-03-26,22045,Iberia,Louisiana,USA,3,0,0,29.86803617,-91.75871777
2020-03-26,22047,Iberville,Louisiana,USA,17,1,0,30.25734305,-91.3499598
2020-03-26,16049,Idaho,Idaho,USA,1,0,0,45.84721541,-115.4634436
2020-03-26,6025,Imperial,California,USA,9,0,0,33.0393082,-115.3669042
2020-03-26,5063,Independence,Arkansas,USA,3,0,0,35.74242707,-91.57001641
2020-03-26,12061,Indian River,Florida,USA,13,0,0,27.69308961,-80.60556721
2020-03-26,42063,Indiana,Pennsylvania,USA,1,0,0,40.65241041,-79.08963285
2020-03-26,26065,Ingham,Michigan,USA,22,0,0,42.59716886,-84.37472069
2020-03-26,6027,Inyo,California,USA,2,0,0,36.51112084,-117.4111978
2020-03-26,26067,Ionia,Michigan,USA,2,0,0,42.94502238,-85.07413319
2020-03-26,26069,Iosco,Michigan,USA,1,0,0,44.35486835,-83.63484895
2020-03-26,55049,Iowa,Wisconsin,USA,3,0,0,43.00050278,-90.13469017
2020-03-26,37097,Iredell,North Carolina,USA,13,0,0,35.80950511,-80.8743128
2020-03-26,13155,Irwin,Georgia,USA,2,0,0,31.60213036,-83.27501387
2020-03-26,26073,Isabella,Michigan,USA,3,0,0,43.64060976,-84.84664923
2020-03-26,53029,Island,Washington,USA,64,1,0,48.14713305,-122.5216407
2020-03-26,51093,Isle of Wight,Virginia,USA,2,0,0,36.90579348,-76.70842863
2020-03-26,28057,Itawamba,Mississippi,USA,3,0,0,34.27993475,-88.3606733
2020-03-26,1071,Jackson,Alabama,USA,4,1,0,34.78144169,-85.99750489
2020-03-26,12063,Jackson,Florida,USA,1,0,0,30.7954597,-85.21500423
2020-03-26,13157,Jackson,Georgia,USA,1,0,0,34.13794553,-83.56814788
2020-03-26,17077,Jackson,Illinois,USA,1,0,0,37.78595185,-89.38232563
2020-03-26,18071,Jackson,Indiana,USA,2,0,0,38.9091582,-86.03851889
2020-03-26,20085,Jackson,Kansas,USA,1,0,0,39.41673394,-95.79356799
2020-03-26,22049,Jackson,Louisiana,USA,1,0,0,32.30251776,-92.55692092
2020-03-26,26075,Jackson,Michigan,USA,17,0,0,42.24807035,-84.42258681
2020-03-26,27063,Jackson,Minnesota,USA,1,0,0,43.67423373,-95.15398258
2020-03-26,28059,Jackson,Mississippi,USA,16,0,0,30.54020656,-88.64184064
2020-03-26,29095,Jackson,Missouri,USA,31,1,0,39.01002188,-94.34724536
2020-03-26,37099,Jackson,North Carolina,USA,1,0,0,35.28814273,-83.14093385
2020-03-26,40065,Jackson,Oklahoma,USA,1,0,0,34.58781741,-99.41138784
2020-03-26,41029,Jackson,Oregon,USA,4,0,0,42.43201126,-122.7289309
2020-03-26,54035,Jackson,West Virginia,USA,4,0,0,38.84263974,-81.68148753
2020-03-26,51095,James City,Virginia,USA,49,2,0,37.31156958,-76.76950618
2020-03-26,13159,Jasper,Georgia,USA,2,0,0,33.31535543,-83.68844964
2020-03-26,18073,Jasper,Indiana,USA,3,1,0,41.02078733,-87.11553319
2020-03-26,19099,Jasper,Iowa,USA,2,0,0,41.68576082,-93.05567785
2020-03-26,29097,Jasper,Missouri,USA,2,0,0,37.20351921,-94.34050458
2020-03-26,45053,Jasper,South Carolina,USA,2,0,0,32.43171982,-81.02487495
2020-03-26,1073,Jefferson,Alabama,USA,159,0,0,33.55554728,-86.895063
2020-03-26,5069,Jefferson,Arkansas,USA,23,0,0,34.26767081,-91.92619839
2020-03-26,8059,Jefferson,Colorado,USA,131,2,0,39.58635604,-105.2517692
2020-03-26,16051,Jefferson,Idaho,USA,2,0,0,43.82078483,-112.3131749
2020-03-26,20087,Jefferson,Kansas,USA,1,0,0,39.2347941,-95.38289232
2020-03-26,21111,Jefferson,Kentucky,USA,35,2,0,38.18664655,-85.65931031
2020-03-26,22051,Jefferson,Louisiana,USA,458,12,0,29.74075478,-90.11115756
2020-03-26,29099,Jefferson,Missouri,USA,10,0,0,38.25926778,-90.53870896
2020-03-26,30043,Jefferson,Montana,USA,1,0,0,46.14907081,-112.094396
2020-03-26,36045,Jefferson,New York,USA,4,0,0,44.04200959,-75.94653457
2020-03-26,39081,Jefferson,Ohio,USA,1,0,0,40.38614126,-80.76259514
2020-03-26,47089,Jefferson,Tennessee,USA,4,0,0,36.04818632,-83.45148924
2020-03-26,48245,Jefferson,Texas,USA,7,1,0,29.8832777,-94.16434171
2020-03-26,53031,Jefferson,Washington,USA,11,0,0,47.75003077,-123.5609704
2020-03-26,54037,Jefferson,West Virginia,USA,3,0,0,39.30776166,-77.86014147
2020-03-26,55055,Jefferson,Wisconsin,USA,5,0,0,43.02054068,-88.77529134
2020-03-26,22053,Jefferson Davis,Louisiana,USA,1,0,0,30.26896765,-92.81210004
2020-03-26,18079,Jennings,Indiana,USA,4,0,0,38.99588883,-85.62710784
2020-03-26,21113,Jessamine,Kentucky,USA,1,0,0,37.87119786,-84.58252003
2020-03-26,17085,Jo Daviess,Illinois,USA,1,0,0,42.36542373,-90.21094405
2020-03-26,18081,Johnson,Indiana,USA,36,3,0,39.48994426,-86.10149107
2020-03-26,19103,Johnson,Iowa,USA,49,0,0,41.67169354,-91.58754744
2020-03-26,20091,Johnson,Kansas,USA,59,1,0,38.88548175,-94.82250877
2020-03-26,29101,Johnson,Missouri,USA,8,0,0,38.74719601,-93.80691168
2020-03-26,48251,Johnson,Texas,USA,3,0,0,32.37877812,-97.36615819
2020-03-26,56019,Johnson,Wyoming,USA,1,0,0,44.04057166,-106.5845174
2020-03-26,37101,Johnston,North Carolina,USA,9,0,0,35.51745004,-78.36622717
2020-03-26,13169,Jones,Georgia,USA,1,0,0,33.02512137,-83.56019163
2020-03-26,28067,Jones,Mississippi,USA,1,0,0,31.62257767,-89.168969
2020-03-26,41033,Josephine,Oregon,USA,4,0,0,42.3665549,-123.5561938
2020-03-26,2110,Juneau,Alaska,USA,2,0,0,58.45031811,-134.200436
2020-03-26,55057,Juneau,Wisconsin,USA,1,0,0,43.92456975,-90.11120239
2020-03-26,42067,Juniata,Pennsylvania,USA,1,0,0,40.53358749,-77.3997513
2020-03-26,26077,Kalamazoo,Michigan,USA,10,0,0,42.24542231,-85.53038622
2020-03-26,26079,Kalkaska,Michigan,USA,2,0,0,44.68512729,-85.09085699
2020-03-26,54039,Kanawha,West Virginia,USA,5,0,0,38.33860077,-81.52857054
2020-03-26,27067,Kandiyohi,Minnesota,USA,1,0,0,45.1526059,-95.00586446
2020-03-26,17089,Kane,Illinois,USA,38,1,0,41.93842729,-88.42861412
2020-03-26,17091,Kankakee,Illinois,USA,6,0,0,41.13746989,-87.86205334
2020-03-26,,Kansas City,Missouri,USA,64,0,0,39.0997,-94.5786
2020-03-26,48255,Karnes,Texas,USA,1,0,0,28.90705334,-97.85960149
2020-03-26,15007,Kauai,Hawaii,USA,2,0,0,22.03935037,-159.5966786
2020-03-26,48257,Kaufman,Texas,USA,2,0,0,32.5991417,-96.28734728
2020-03-26,40071,Kay,Oklahoma,USA,11,0,0,36.81799745,-97.14421435
2020-03-26,2122,Kenai Peninsula,Alaska,USA,4,0,0,60.24429722,-151.5388884
2020-03-26,17093,Kendall,Illinois,USA,6,0,0,41.59081014,-88.42869583
2020-03-26,48259,Kendall,Texas,USA,3,0,0,29.94414155,-98.7113588
2020-03-26,23011,Kennebec,Maine,USA,6,0,0,44.40759555,-69.76738544
2020-03-26,55059,Kenosha,Wisconsin,USA,19,0,0,42.57639354,-88.04051686
2020-03-26,10001,Kent,Delaware,USA,17,0,0,39.08646628,-75.56884914
2020-03-26,24029,Kent,Maryland,USA,1,0,0,39.24976208,-76.04741541
2020-03-26,26081,Kent,Michigan,USA,41,1,0,43.03197711,-85.54934642
2020-03-26,44003,Kent,Rhode Island,USA,9,0,0,41.67106337,-71.57641596
2020-03-26,21117,Kenton,Kentucky,USA,8,0,0,38.93950319,-84.53241199
2020-03-26,6029,Kern,California,USA,29,0,0,35.34329425,-118.7277796
2020-03-26,45055,Kershaw,South Carolina,USA,63,1,0,34.33988254,-80.58763164
2020-03-26,2130,Ketchikan Gateway,Alaska,USA,11,0,0,55.57445008,-130.975561
2020-03-26,53033,King,Washington,USA,1577,109,0,47.49137892,-121.8346131
2020-03-26,8063,Kit Carson,Colorado,USA,1,0,0,39.30497777,-102.6022199
2020-03-26,53035,Kitsap,Washington,USA,33,0,0,47.63479026,-122.6436061
2020-03-26,53037,Kittitas,Washington,USA,8,0,0,47.12521214,-120.679439
2020-03-26,41035,Klamath,Oregon,USA,1,0,0,42.68762984,-121.6496461
2020-03-26,53039,Klickitat,Washington,USA,7,0,0,45.87325839,-120.7913598
2020-03-26,23013,Knox,Maine,USA,1,0,0,44.11486325,-69.10529169
2020-03-26,31107,Knox,Nebraska,USA,2,0,0,42.63758421,-97.89178836
2020-03-26,39083,Knox,Ohio,USA,2,0,0,40.39830217,-82.42027563
2020-03-26,47093,Knox,Tennessee,USA,26,0,0,35.99508821,-83.94635435
2020-03-26,16055,Kootenai,Idaho,USA,9,0,0,47.67282258,-116.7020872
2020-03-26,19109,Kossuth,Iowa,USA,1,0,0,43.20405458,-94.20691791
2020-03-26,55063,La Crosse,Wisconsin,USA,12,0,0,43.90632465,-91.11451093
2020-03-26,4012,La Paz,Arizona,USA,2,0,0,33.72854224,-113.9810029
2020-03-26,8067,La Plata,Colorado,USA,5,0,0,37.28632032,-107.8429014
2020-03-26,18091,LaPorte,Indiana,USA,2,0,0,41.54366008,-86.74072188
2020-03-26,17099,LaSalle,Illinois,USA,3,0,0,41.3442613,-88.88633881
2020-03-26,42069,Lackawanna,Pennsylvania,USA,28,2,0,41.43564672,-75.60379201
2020-03-26,22055,Lafayette,Louisiana,USA,30,0,0,30.2049055,-92.06959876
2020-03-26,28071,Lafayette,Mississippi,USA,10,0,0,34.35687874,-89.48490961
2020-03-26,29107,Lafayette,Missouri,USA,2,0,0,39.06986886,-93.78076396
2020-03-26,22057,Lafourche,Louisiana,USA,28,1,0,29.52470226,-90.40976986
2020-03-26,12069,Lake,Florida,USA,25,0,0,28.76202069,-81.7125123
2020-03-26,17097,Lake,Illinois,USA,139,0,0,42.3224907,-88.00367925
2020-03-26,18089,Lake,Indiana,USA,31,0,0,41.41874274,-87.38277575
2020-03-26,39085,Lake,Ohio,USA,19,0,0,41.69710807,-81.23676539
2020-03-26,1075,Lamar,Alabama,USA,1,0,0,33.77995024,-88.09668032
2020-03-26,13171,Lamar,Georgia,USA,3,0,0,33.07841647,-84.14263877
2020-03-26,28073,Lamar,Mississippi,USA,4,0,0,31.20572971,-89.5077704
2020-03-26,48277,Lamar,Texas,USA,1,0,0,33.66981763,-95.57404777
2020-03-26,50015,Lamoille,Vermont,USA,5,0,0,44.60353043,-72.64356694
2020-03-26,31109,Lancaster,Nebraska,USA,3,0,0,40.78416049,-96.68777155
2020-03-26,42071,Lancaster,Pennsylvania,USA,21,0,0,40.03904563,-76.24770128
2020-03-26,45057,Lancaster,South Carolina,USA,6,0,0,34.68270843,-80.70513032
2020-03-26,41039,Lane,Oregon,USA,7,1,0,43.93727035,-122.847753
2020-03-26,26087,Lapeer,Michigan,USA,3,0,0,43.09052506,-83.22153148
2020-03-26,56021,Laramie,Wyoming,USA,14,0,0,41.3070252,-104.6887497
2020-03-26,8069,Larimer,Colorado,USA,61,1,0,40.66671597,-105.4625784
2020-03-26,1077,Lauderdale,Alabama,USA,9,0,0,34.90171875,-87.65624729
2020-03-26,28075,Lauderdale,Mississippi,USA,3,0,0,32.40419769,-88.66229662
2020-03-26,21125,Laurel,Kentucky,USA,1,0,0,37.10975748,-84.11321779
2020-03-26,13175,Laurens,Georgia,USA,7,0,0,32.46325233,-82.92221316
2020-03-26,48285,Lavaca,Texas,USA,1,0,0,29.38508402,-96.93186692
2020-03-26,1079,Lawrence,Alabama,USA,3,0,0,34.52041498,-87.31069453
2020-03-26,5075,Lawrence,Arkansas,USA,1,0,0,36.04188196,-91.10867198
2020-03-26,18093,Lawrence,Indiana,USA,2,0,0,38.84112637,-86.48361629
2020-03-26,28077,Lawrence,Mississippi,USA,5,0,0,31.55147224,-90.10841127
2020-03-26,39087,Lawrence,Ohio,USA,1,0,0,38.59743452,-82.53466552
2020-03-26,42073,Lawrence,Pennsylvania,USA,1,0,0,40.99206278,-80.33393706
2020-03-26,27079,Le Sueur,Minnesota,USA,6,0,0,44.37136597,-93.72844721
2020-03-26,35025,Lea,New Mexico,USA,1,0,0,32.79215361,-103.4123733
2020-03-26,28079,Leake,Mississippi,USA,4,0,0,32.7536828,-89.52402044
2020-03-26,20103,Leavenworth,Kansas,USA,12,0,0,39.20183497,-95.03620809
2020-03-26,42075,Lebanon,Pennsylvania,USA,4,0,0,40.36680311,-76.45651841
2020-03-26,1081,Lee,Alabama,USA,47,0,0,32.60154883,-85.35132246
2020-03-26,12071,Lee,Florida,USA,56,3,0,26.58410348,-81.88399313
2020-03-26,13177,Lee,Georgia,USA,30,0,0,31.7793306,-84.14324253
2020-03-26,28081,Lee,Mississippi,USA,15,0,0,34.2918775,-88.68149954
2020-03-26,37105,Lee,North Carolina,USA,2,0,0,35.47623147,-79.17569362
2020-03-26,45061,Lee,South Carolina,USA,2,0,0,34.16393091,-80.25690731
2020-03-26,51105,Lee,Virginia,USA,2,0,0,36.70586667,-83.12606515
2020-03-26,26089,Leelanau,Michigan,USA,1,0,0,44.94430054,-85.80150326
2020-03-26,28083,Leflore,Mississippi,USA,13,0,0,33.55545125,-90.29900733
2020-03-26,42077,Lehigh,Pennsylvania,USA,63,1,0,40.6154815,-75.59435245
2020-03-26,26091,Lenawee,Michigan,USA,5,0,0,41.89475156,-84.06603727
2020-03-26,37107,Lenoir,North Carolina,USA,3,0,0,35.2403259,-77.64245615
2020-03-26,12073,Leon,Florida,USA,9,1,0,30.45955727,-84.27491114
2020-03-26,47101,Lewis,Tennessee,USA,2,0,0,35.52853208,-87.49022694
2020-03-26,53041,Lewis,Washington,USA,5,0,0,46.57756476,-122.3925769
2020-03-26,30049,Lewis and Clark,Montana,USA,5,0,0,47.12610041,-112.394698
2020-03-26,45063,Lexington,South Carolina,USA,18,1,0,33.89665987,-81.27146426
